order_id,date,category,region,channel,customer_segment,price,quantity,discount_pct,revenue,profit,customer_id
ORD-12757,2023-07-22,Electronics,Central,Online,Standard,,4,10,2451.02,799.9,CUST-2612
ORD-12758,2022-06-22,Books,South,Online,Premium,40.93,1,5,38.88,5.68,CUST-1670
ORD-12759,2023-05-24,Beauty,West,Mobile App,Budget,72.71,3,5,207.22,53.46,CUST-2240
ORD-12760,2023-08-07,Beauty,South,In-Store,Budget,109.62,1,0,109.62,29.65,CUST-1514
ORD-12761,2022-02-24,Beauty,East,Mobile App,Budget,132.53,5,5,629.52,79.53,CUST-2522
ORD-12762,2023-09-10,Beauty,Central,In-Store,Budget,64.09,2,20,102.54,32.56,CUST-2528
ORD-12763,2023-02-25,Clothing,East,Mobile App,Standard,113.59,2,5,215.82,74.45,CUST-2821
ORD-12764,2024-11-26,Electronics,North,Mobile App,Standard,169.96,1,15,144.47,41.87,CUST-2273
ORD-12765,2024-11-09,Home & Garden,Central,Online,Budget,358.03,1,0,358.03,95.52,CUST-2343
ORD-12766,2023-01-22,Sports,East,In-Store,Standard,113.25,1,0,113.25,12.11,CUST-2199
ORD-12767,2024-03-13,Electronics,South,Mobile App,Budget,221.52,1,10,199.37,65.71,CUST-2128
ORD-12768,2023-08-29,Sports,West,Online,Premium,327.64,1,10,294.88,41.12,CUST-2026
ORD-12769,2022-04-22,Books,South,Online,Premium,47.75,1,0,47.75,6.6,CUST-1496
ORD-12770,2023-05-06,Sports,Central,Mobile App,Premium,330.13,1,10,297.12,45.82,CUST-1162
ORD-12771,2024-10-10,Sports,North,Online,Premium,87.99,1,0,87.99,20.88,CUST-2274
ORD-12772,2024-03-01,Home & Garden,East,In-Store,Budget,183.63,1,10,165.27,26.65,CUST-2428
ORD-12773,2022-08-19,Home & Garden,North,In-Store,Standard,349.29,1,0,349.29,44.12,CUST-2779
ORD-12774,2023-05-09,Clothing,Central,Online,Standard,81.7,5,0,408.5,118.24,CUST-1447
ORD-12775,2024-10-20,Home & Garden,West,In-Store,Standard,395.32,2,10,711.58,91.39,CUST-2267
ORD-12776,2022-05-26,Books,South,In-Store,Premium,13.99,1,5,13.29,4.31,CUST-2091
ORD-12777,2024-12-17,Books,Central,Online,Budget,58.3,4,10,209.88,23.78,CUST-2910
ORD-12778,2022-01-25,Home & Garden,North,In-Store,Budget,367.64,1,10,330.88,86.15,CUST-2395
ORD-12779,2024-01-10,Clothing,Central,Online,Premium,22.27,1,5,21.16,5.87,CUST-2399
ORD-12780,2023-10-11,Home & Garden,North,Online,Premium,371.97,1,10,334.77,65.65,CUST-1451
ORD-12781,2022-09-28,Beauty,South,Online,Standard,25.64,1,5,24.36,6.85,CUST-2011
ORD-12782,2024-03-03,Sports,West,In-Store,Budget,279.86,1,10,251.87,50.43,CUST-2099
ORD-12783,2024-05-11,Electronics,West,In-Store,Premium,582.01,1,5,552.91,80.11,CUST-1885
ORD-12784,2024-01-19,Clothing,East,Online,Budget,99.64,3,0,298.92,32.94,CUST-2755
ORD-12785,2022-12-20,Clothing,North,Online,Budget,24.17,4,0,96.68,28.81,CUST-1701
ORD-12786,2024-08-22,Beauty,East,In-Store,Standard,13.85,1,0,13.85,3.21,CUST-1914
ORD-12787,2022-05-30,Home & Garden,North,Mobile App,Budget,45.21,3,5,128.85,26.93,CUST-2487
ORD-12788,2022-02-04,Clothing,Central,Online,Standard,60.9,1,5,57.85,9.73,CUST-1671
ORD-12789,2022-05-19,Beauty,West,Online,Budget,110.5,1,5,104.97,14.79,CUST-1281
ORD-12790,2022-01-29,Sports,East,Online,Premium,230.69,2,0,461.38,125.68,CUST-2538
ORD-12791,2023-06-21,Beauty,North,Online,Budget,32.07,3,0,96.21,19.9,CUST-2221
ORD-12792,2023-03-18,Home & Garden,East,In-Store,Premium,34.18,1,0,34.18,6.85,CUST-2472
ORD-12793,2022-03-23,Sports,Central,In-Store,Budget,58.27,1,0,58.27,13.7,CUST-2138
ORD-12794,2022-05-04,Electronics,North,In-Store,Budget,575.82,1,10,518.24,73.01,CUST-2352
ORD-12795,2024-03-26,Electronics,Central,Online,Budget,784.37,1,0,784.37,212.71,CUST-1127
ORD-12796,2024-11-03,Home & Garden,West,In-Store,Budget,458.25,1,10,412.43,128.32,CUST-1823
ORD-12797,2023-08-10,Home & Garden,North,Online,Standard,240.39,1,0,240.39,75.75,CUST-1079
ORD-12798,2024-10-23,Sports,West,Online,Premium,238.09,3,5,678.56,119.84,CUST-2811
ORD-12799,2024-04-30,Home & Garden,West,Mobile App,Premium,89.0,1,0,89.0,24.56,CUST-1901
ORD-12800,2024-05-17,Sports,Central,Mobile App,Budget,197.67,1,15,168.02,47.4,CUST-1373
ORD-12801,2024-04-03,Home & Garden,South,In-Store,Premium,273.08,2,5,518.85,153.56,CUST-2268
ORD-12802,2022-06-18,Home & Garden,North,Online,Budget,309.73,4,0,1238.92,348.37,CUST-2845
ORD-12803,2022-11-09,Home & Garden,Central,Mobile App,Standard,138.64,4,5,526.83,128.46,CUST-2568
ORD-12804,2023-07-23,Books,East,Mobile App,Standard,27.97,2,0,55.94,15.07,CUST-2630
ORD-12805,2022-06-21,Clothing,West,In-Store,Premium,141.87,1,0,141.87,16.93,CUST-2615
ORD-12806,2023-09-27,Home & Garden,East,Online,Standard,486.04,1,0,486.04,167.76,CUST-2291
ORD-12807,2022-06-11,Clothing,East,Mobile App,Premium,48.45,3,5,138.08,20.52,CUST-1188
ORD-12808,2024-11-13,Clothing,West,Online,Standard,87.39,2,0,174.78,47.59,CUST-1350
ORD-12809,2023-02-21,Sports,East,In-Store,Standard,324.89,2,5,617.29,198.6,CUST-1745
ORD-12810,2022-11-15,Home & Garden,East,Online,Premium,191.09,2,10,343.96,110.41,CUST-1158
ORD-12811,2023-11-01,Electronics,East,Online,Premium,260.52,1,15,221.44,36.81,CUST-2293
ORD-12812,2024-03-11,Beauty,North,In-Store,Premium,87.59,2,0,175.18,44.91,CUST-1330
ORD-12813,2022-05-16,Sports,East,Mobile App,Standard,259.02,1,15,220.17,37.05,CUST-1590
ORD-12814,2023-09-28,Sports,East,Online,Budget,91.76,2,5,174.34,36.71,CUST-2858
ORD-12815,2024-06-14,Books,South,Online,Premium,40.33,2,5,76.63,22.31,CUST-1951
ORD-12816,2023-05-04,Beauty,East,In-Store,Budget,54.25,1,0,54.25,18.23,CUST-1363
ORD-12817,2022-04-29,Electronics,East,In-Store,Budget,1113.27,4,0,4453.08,1511.67,CUST-1402
ORD-12818,2023-05-16,Electronics,South,Mobile App,Standard,1197.52,1,5,1137.64,153.67,CUST-2095
ORD-12819,2022-06-26,Electronics,North,In-Store,Budget,821.95,3,0,2465.85,350.15,CUST-1851
ORD-12820,2024-06-08,Clothing,Central,Mobile App,Standard,22.38,1,10,20.14,3.97,CUST-1496
ORD-12821,2022-08-26,Clothing,North,Mobile App,Standard,154.99,4,5,588.96,188.61,CUST-2224
ORD-12822,2024-07-17,Clothing,West,Online,Standard,192.04,2,0,384.08,39.27,CUST-2190
ORD-12823,2022-04-23,Clothing,West,Online,Premium,21.62,1,0,21.62,2.17,CUST-2863
ORD-12824,2023-09-26,Books,Central,In-Store,Budget,21.22,1,15,18.04,3.97,CUST-2970
ORD-12825,2022-12-26,Books,Central,Mobile App,Standard,19.8,1,15,16.83,1.94,CUST-1288
ORD-12826,2022-09-02,Clothing,West,Mobile App,Standard,86.95,3,5,247.81,72.04,CUST-1335
ORD-12827,2022-01-26,Books,West,Online,Budget,9.69,1,0,9.69,1.17,CUST-1974
ORD-12828,2022-10-09,Beauty,East,Mobile App,Standard,41.2,1,0,41.2,12.81,CUST-1347
ORD-12829,2022-01-24,Beauty,East,Mobile App,Standard,82.63,4,0,330.52,82.55,CUST-2428
ORD-12830,2022-12-02,Books,South,Online,Standard,30.71,4,15,104.41,28.77,CUST-1643
ORD-12831,2024-10-13,Books,West,In-Store,Standard,33.94,2,10,61.09,15.28,CUST-1032
ORD-12832,2023-12-12,Beauty,Central,Online,Standard,75.67,2,0,151.34,29.09,CUST-1009
ORD-12833,2024-12-07,Electronics,West,Mobile App,Premium,960.47,3,0,2881.41,328.25,CUST-2791
ORD-12834,2024-11-25,Clothing,North,Mobile App,Standard,44.01,1,5,41.81,8.46,CUST-1433
ORD-12835,2023-06-15,Books,North,Online,Premium,26.58,2,15,45.19,8.96,CUST-1116
ORD-12836,2022-12-08,Books,East,Online,Budget,12.61,1,0,12.61,3.35,CUST-1047
ORD-12837,2024-02-01,Home & Garden,Central,Mobile App,Premium,440.08,1,0,440.08,108.09,CUST-1658
ORD-12838,2022-09-17,Home & Garden,Central,In-Store,Premium,211.56,1,0,211.56,35.78,CUST-2685
ORD-12839,2023-07-05,Sports,South,In-Store,Standard,192.72,4,15,655.25,217.3,CUST-2147
ORD-12840,2022-08-30,Sports,South,In-Store,Budget,329.66,3,0,988.98,326.48,CUST-2128
ORD-12841,2022-03-02,Home & Garden,East,Online,Premium,417.28,1,10,375.55,116.96,CUST-2744
ORD-12842,2023-11-18,Sports,West,In-Store,Premium,205.11,3,15,523.03,133.53,CUST-1428
ORD-12843,2024-05-29,Books,North,Online,Premium,48.9,1,0,48.9,15.57,CUST-2679
ORD-12844,2023-07-12,Electronics,North,In-Store,Budget,385.27,2,0,770.54,161.36,CUST-2463
ORD-12845,2024-12-08,Home & Garden,South,Mobile App,Budget,54.84,1,0,54.84,13.22,CUST-1697
ORD-12846,2022-05-11,Clothing,East,Online,Budget,32.45,5,10,146.03,36.81,CUST-1582
ORD-12847,2023-06-23,Books,East,Online,Premium,29.7,1,10,26.73,7.67,CUST-1814
ORD-12848,2022-06-07,Home & Garden,West,Online,Standard,398.44,1,15,338.67,40.32,CUST-1294
ORD-12849,2024-10-13,Sports,South,Mobile App,Budget,220.48,2,15,374.82,130.87,CUST-1084
ORD-12850,2024-07-21,Books,North,Online,Premium,22.92,2,5,43.55,9.59,CUST-2696
ORD-12851,2024-11-12,Books,East,Online,Standard,46.38,2,0,92.76,28.18,CUST-2336
ORD-12852,2024-01-08,Books,North,Online,Standard,49.83,1,10,44.85,12.08,CUST-2864
ORD-12853,2022-04-24,Home & Garden,West,In-Store,Budget,283.36,1,0,283.36,92.69,CUST-2999
ORD-12854,2024-10-20,Books,East,In-Store,Standard,45.61,1,15,38.77,11.47,CUST-1637
ORD-12855,2022-12-08,Clothing,North,Mobile App,Standard,84.27,1,5,80.06,9.17,CUST-2650
ORD-12856,2024-01-24,Clothing,South,In-Store,Budget,174.96,1,0,174.96,49.82,CUST-1418
ORD-12857,2022-11-19,Books,South,Mobile App,Premium,37.86,1,0,37.86,4.25,CUST-1386
ORD-12858,2023-06-07,Books,Central,In-Store,Standard,41.95,4,0,167.8,45.25,CUST-2529
ORD-12859,2022-07-30,Clothing,West,Online,Standard,161.38,1,0,161.38,26.24,CUST-1901
ORD-12860,2022-08-25,Home & Garden,Central,In-Store,Standard,151.5,1,5,143.92,18.83,CUST-1321
ORD-12861,2023-04-13,Sports,East,Mobile App,Premium,65.26,4,20,208.83,70.96,CUST-1928
ORD-12862,2024-11-08,Home & Garden,West,Mobile App,Standard,353.17,3,5,1006.53,163.37,CUST-2689
ORD-12863,2022-01-06,Sports,East,Mobile App,Budget,204.24,1,0,204.24,22.14,CUST-1422
ORD-12864,2022-04-01,Electronics,Central,Mobile App,Premium,626.65,3,0,1879.95,444.7,CUST-2211
ORD-12865,2022-01-26,Beauty,North,In-Store,Budget,103.79,3,5,295.8,100.64,CUST-2485
ORD-12866,2023-05-16,Electronics,West,Mobile App,Standard,500.5,2,10,900.9,247.84,CUST-1611
ORD-12867,2022-04-05,Books,East,Online,Standard,,3,0,91.47,28.01,CUST-2787
ORD-12868,2024-08-24,Beauty,East,In-Store,Premium,31.87,4,15,108.36,25.09,CUST-2612
ORD-12869,2024-01-16,Home & Garden,East,In-Store,Standard,48.53,2,10,87.35,21.82,CUST-2922
ORD-12870,2024-02-24,Home & Garden,East,Online,Budget,36.09,4,10,129.92,20.41,CUST-1262
ORD-12871,2022-11-04,Books,North,Mobile App,Standard,55.19,2,0,110.38,30.11,CUST-1494
ORD-12872,2023-01-02,Home & Garden,East,Online,Budget,145.88,3,0,437.64,70.92,CUST-1998
ORD-12873,2022-03-14,Books,East,Online,Standard,38.55,1,10,34.7,4.23,CUST-1707
ORD-12874,2024-05-08,Sports,Central,In-Store,Standard,133.22,1,5,126.56,41.82,CUST-2407
ORD-12875,2023-04-05,Clothing,West,Mobile App,Budget,181.84,1,0,181.84,34.32,CUST-1143
ORD-12876,2023-10-22,Electronics,North,In-Store,Standard,514.9,2,0,1029.8,186.68,CUST-2146
ORD-12877,2023-05-24,Books,West,In-Store,Standard,59.26,4,20,189.63,45.78,CUST-2309
ORD-12878,2024-05-02,Beauty,North,Online,Premium,11.98,2,0,23.96,3.11,CUST-2202
ORD-12879,2023-10-18,Electronics,South,In-Store,Standard,500.93,5,0,2504.65,413.77,CUST-2243
ORD-12880,2023-07-10,Beauty,West,Mobile App,Standard,66.57,2,0,133.14,18.15,CUST-2142
ORD-12881,2022-06-09,Clothing,Central,Mobile App,Budget,171.11,2,0,342.22,75.81,CUST-1836
ORD-12882,2024-02-03,Sports,North,In-Store,Budget,302.32,1,5,287.2,44.84,CUST-1419
ORD-12883,2022-09-02,Sports,North,In-Store,Standard,170.76,4,20,546.43,79.29,CUST-1272
ORD-12884,2024-10-25,Sports,North,Online,Standard,113.15,4,0,452.6,77.12,CUST-1799
ORD-12885,2022-04-18,Beauty,West,Mobile App,Budget,38.53,1,5,36.6,8.88,CUST-1034
ORD-12886,2023-01-03,Beauty,South,Online,Premium,,1,0,127.16,38.54,CUST-1846
ORD-12887,2023-04-03,Clothing,Central,Mobile App,Standard,53.94,1,0,53.94,15.33,CUST-1340
ORD-12888,2024-11-22,Home & Garden,North,Online,Budget,386.68,-2,10,696.02,69.93,CUST-1326
ORD-12889,2022-04-05,Sports,East,Mobile App,Standard,200.79,1,10,180.71,32.01,CUST-1423
ORD-12890,2024-04-01,Clothing,North,Mobile App,Budget,154.67,1,10,139.2,21.9,CUST-2414
ORD-12891,2022-05-22,Electronics,Central,In-Store,Budget,,1,0,940.44,323.42,CUST-2364
ORD-12892,2024-08-10,Sports,North,Mobile App,Premium,394.36,5,10,1774.62,426.88,CUST-1192
ORD-12893,2023-08-02,Home & Garden,South,Mobile App,Standard,333.09,1,10,299.78,64.95,CUST-1868
ORD-12894,2023-09-29,Beauty,North,Mobile App,Premium,63.89,1,10,57.5,19.24,CUST-1324
ORD-12895,2023-11-02,Electronics,West,Mobile App,Premium,,3,5,1666.82,283.31,CUST-2468
ORD-12896,2022-06-26,Electronics,South,In-Store,Budget,331.68,2,0,663.36,231.04,CUST-2410
ORD-12897,2024-07-24,Sports,West,Mobile App,Standard,99.23,2,10,178.61,24.8,CUST-1849
ORD-12898,2022-01-17,Electronics,South,Online,Standard,624.21,1,5,593.0,66.33,CUST-1824
ORD-12899,2024-01-26,Books,East,Online,Standard,34.07,2,5,64.73,7.56,CUST-2739
ORD-12900,2023-02-15,Home & Garden,Central,Mobile App,Premium,429.34,1,5,407.87,48.15,CUST-2039
ORD-12901,2023-08-21,Clothing,West,In-Store,Standard,110.5,1,0,110.5,30.75,CUST-1847
ORD-12902,2023-09-15,Electronics,East,Online,Budget,431.66,1,0,431.66,52.33,CUST-2847
ORD-12903,2023-05-12,Beauty,East,Mobile App,Standard,149.32,5,10,671.94,202.41,CUST-2450
ORD-12904,2024-08-08,Clothing,East,Mobile App,Standard,187.21,2,0,374.42,117.7,CUST-1388
ORD-12905,2024-01-25,Clothing,West,In-Store,Premium,140.76,2,0,281.52,88.56,CUST-2478
ORD-12906,2024-10-07,Sports,North,Mobile App,Budget,355.53,4,5,1351.01,282.67,CUST-2742
ORD-12907,2023-02-05,Electronics,South,Mobile App,Budget,244.92,1,0,244.92,49.0,CUST-2333
ORD-12908,2023-05-18,Electronics,North,Online,Budget,1171.62,3,0,3514.86,1173.8,CUST-2597
ORD-12909,2022-11-05,Sports,South,In-Store,Premium,131.79,1,5,125.2,25.51,CUST-2444
ORD-12910,2022-01-14,Clothing,South,Mobile App,Budget,,2,20,184.94,38.76,CUST-1439
ORD-12911,2024-04-19,Beauty,West,In-Store,Standard,87.08,2,15,148.04,20.65,CUST-1877
ORD-12912,2022-02-18,Home & Garden,East,Mobile App,Premium,489.57,1,15,416.13,62.35,CUST-2834
ORD-12913,2023-04-23,Electronics,East,In-Store,Budget,544.1,1,0,544.1,141.55,CUST-2755
ORD-12914,2023-12-11,Electronics,North,In-Store,Standard,492.28,3,10,1329.16,414.2,CUST-1800
ORD-12915,2022-01-20,Sports,East,In-Store,Standard,332.01,-1,0,332.01,65.78,CUST-2831
ORD-12916,2023-11-18,Home & Garden,Central,Mobile App,Standard,281.63,2,10,506.93,81.25,CUST-2093
ORD-12917,2022-01-03,Electronics,South,In-Store,Standard,280.74,3,0,842.22,290.78,CUST-1261
ORD-12918,2024-02-10,Beauty,Central,Online,Standard,54.27,5,10,244.22,79.04,CUST-1028
ORD-12919,2023-09-22,Beauty,North,Online,Premium,128.92,3,0,386.76,119.12,CUST-1144
ORD-12920,2022-08-01,Electronics,East,In-Store,Standard,1112.18,2,20,1779.49,589.55,CUST-1903
ORD-12921,2023-02-25,Clothing,Central,Online,Budget,185.18,2,5,351.84,99.26,CUST-2302
ORD-12922,2024-12-21,Home & Garden,Central,In-Store,Standard,485.17,2,0,970.34,148.14,CUST-1138
ORD-12923,2023-05-03,Books,Central,Mobile App,Standard,35.23,1,0,35.23,3.64,CUST-2340
ORD-12924,2024-05-09,Home & Garden,North,Online,Standard,399.58,1,5,379.6,47.79,CUST-2231
ORD-12925,2024-10-04,Sports,South,In-Store,Budget,137.59,2,5,261.42,36.99,CUST-1918
ORD-12926,2022-05-03,Beauty,South,Mobile App,Budget,97.0,2,5,184.3,52.0,CUST-2453
ORD-12927,2022-10-19,Sports,South,Mobile App,Budget,192.87,1,5,183.23,57.38,CUST-2182
ORD-12928,2023-07-28,Sports,North,Mobile App,Premium,376.72,4,10,1356.19,438.81,CUST-2155
ORD-12929,2022-07-10,Books,South,Online,Budget,39.82,5,5,189.14,44.15,CUST-1204
ORD-12930,2022-03-31,Clothing,West,Mobile App,Premium,111.9,1,0,111.9,32.35,CUST-1369
ORD-12931,2023-04-20,Electronics,East,Mobile App,Premium,554.07,1,5,526.37,168.1,CUST-2128
ORD-12932,2024-11-30,Electronics,North,In-Store,Standard,491.99,1,10,442.79,55.95,CUST-2698
ORD-12933,2024-04-25,Electronics,Central,Mobile App,Budget,621.53,3,5,1771.36,439.7,CUST-1276
ORD-12934,2024-02-02,Home & Garden,East,In-Store,Standard,385.17,4,0,1540.68,214.19,CUST-1068
ORD-12935,2024-07-27,Books,North,In-Store,Standard,26.59,2,15,45.2,7.21,CUST-2001
ORD-12936,2022-06-23,Sports,South,In-Store,Standard,223.7,1,15,190.14,27.08,CUST-1699
ORD-12937,2022-07-15,Beauty,East,Mobile App,Standard,115.09,1,0,115.09,23.16,CUST-1194
ORD-12938,2024-11-01,Beauty,East,In-Store,Budget,107.21,1,0,107.21,20.27,CUST-2660
ORD-12939,2022-10-01,Home & Garden,Central,Mobile App,Premium,475.33,2,0,950.66,298.52,CUST-2448
ORD-12940,2024-03-18,Sports,West,In-Store,Premium,67.19,2,15,114.22,33.18,CUST-2612
ORD-12941,2022-06-03,Books,North,Mobile App,Standard,20.08,3,0,60.24,12.95,CUST-1123
ORD-12942,2022-05-08,Clothing,Central,Mobile App,Premium,138.98,3,10,375.25,87.44,CUST-1138
ORD-12943,2024-06-09,Beauty,Central,In-Store,Premium,130.33,1,5,123.81,34.13,CUST-1509
ORD-12944,2022-09-25,Home & Garden,South,Mobile App,Budget,462.04,1,10,415.84,77.36,CUST-1308
ORD-12945,2023-04-30,Books,East,Online,Standard,20.7,2,15,35.19,4.74,CUST-2768
ORD-12946,2023-08-21,Books,South,Mobile App,Budget,53.79,1,5,51.1,11.89,CUST-1015
ORD-12947,2023-06-19,Clothing,South,In-Store,Premium,168.3,1,0,168.3,28.16,CUST-1773
ORD-12948,2023-10-08,Sports,West,Mobile App,Standard,66.29,2,10,119.32,34.99,CUST-2963
ORD-12949,2024-03-15,Books,West,Online,Premium,46.26,1,10,41.63,6.03,CUST-2401
ORD-12950,2023-10-31,Clothing,South,In-Store,Budget,120.17,2,0,240.34,57.7,CUST-1196
ORD-12951,2023-10-14,Clothing,East,Online,Budget,122.74,3,15,312.99,93.63,CUST-2972
ORD-12952,2024-07-16,Beauty,West,Online,Standard,34.6,5,0,173.0,39.38,CUST-1492
ORD-12953,2023-07-11,Books,East,Online,Budget,43.63,1,10,39.27,12.88,CUST-2255
ORD-12954,2023-04-24,Home & Garden,North,Online,Premium,94.63,2,5,179.8,59.44,CUST-1710
ORD-12955,2022-06-02,Beauty,East,Mobile App,Standard,66.33,1,15,56.38,7.87,CUST-2783
ORD-12956,2023-02-20,Clothing,West,Online,Standard,130.23,1,5,123.72,37.53,CUST-2696
ORD-12957,2022-10-06,Sports,East,Online,Budget,322.45,2,5,612.65,82.6,CUST-1855
ORD-12958,2022-08-12,Home & Garden,East,In-Store,Standard,98.72,2,15,167.82,29.94,CUST-1103
ORD-12959,2022-11-15,Beauty,East,Mobile App,Standard,105.93,2,15,180.08,42.24,CUST-1362
ORD-12960,2022-08-05,Clothing,West,Online,Premium,113.72,3,5,324.1,64.42,CUST-1812
ORD-12961,2022-12-03,Beauty,West,Online,Budget,38.33,1,5,36.41,7.17,CUST-2575
ORD-12962,2024-07-09,Clothing,East,Mobile App,Standard,22.57,4,10,81.25,16.36,CUST-1576
ORD-12963,2024-08-12,Sports,South,Mobile App,Premium,239.11,2,5,454.31,158.87,CUST-1468
ORD-12964,2023-10-06,Clothing,West,Online,Premium,189.7,1,20,151.76,18.89,CUST-2073
ORD-12965,2024-04-12,Beauty,West,Mobile App,Standard,,3,0,145.14,25.04,CUST-1311
ORD-12966,2022-09-05,Books,Central,In-Store,Premium,16.47,2,0,32.94,10.19,CUST-1074
ORD-12967,2024-01-04,Books,West,Online,Standard,27.9,5,5,132.53,14.7,CUST-1857
ORD-12968,2023-03-02,Clothing,Central,Online,Budget,126.4,2,5,240.16,60.79,CUST-1777
ORD-12969,2024-07-14,Home & Garden,West,Mobile App,Budget,447.24,1,0,447.24,52.84,CUST-1589
ORD-12970,2023-09-24,Beauty,East,Online,Premium,54.72,1,15,46.51,14.52,CUST-2866
ORD-12971,2024-08-06,Sports,East,Online,Standard,281.24,1,0,281.24,65.02,CUST-1156
ORD-12972,2023-06-27,Beauty,North,Online,Premium,122.04,2,0,244.08,52.72,CUST-2354
ORD-12973,2022-09-03,Electronics,North,In-Store,Budget,841.72,5,5,3998.17,1148.5,CUST-1695
ORD-12974,2022-07-05,Electronics,Central,In-Store,Standard,395.68,1,0,395.68,51.64,CUST-1523
ORD-12975,2022-11-19,Books,Central,Online,Premium,46.25,1,5,43.94,13.18,CUST-1011
ORD-12976,2023-09-16,Clothing,South,Online,Budget,167.72,1,20,134.18,43.62,CUST-2201
ORD-12977,2022-03-24,Home & Garden,North,Online,Standard,431.87,2,0,863.74,268.78,CUST-2243
ORD-12978,2023-03-17,Clothing,South,In-Store,Budget,97.42,1,0,97.42,17.72,CUST-2880
ORD-12979,2023-11-03,Sports,South,In-Store,Premium,250.05,1,5,237.55,37.93,CUST-2519
ORD-12980,2022-10-31,Home & Garden,South,Mobile App,Standard,381.5,1,5,362.43,110.01,CUST-1605
ORD-12981,2022-07-06,Electronics,West,In-Store,Standard,199.64,4,15,678.78,232.39,CUST-1431
ORD-12982,2023-05-24,Books,North,Online,Premium,39.0,2,0,78.0,22.06,CUST-1053
ORD-12983,2023-12-30,Books,South,Mobile App,Budget,35.18,2,10,63.32,10.88,CUST-1095
ORD-12984,2024-03-22,Home & Garden,Central,In-Store,Budget,264.94,3,0,794.82,90.85,CUST-1216
ORD-12985,2024-11-17,Books,South,Online,Premium,25.4,1,0,25.4,6.08,CUST-2258
ORD-12986,2022-04-11,Beauty,North,In-Store,Premium,17.28,1,0,17.28,4.2,CUST-1992
ORD-12987,2023-09-05,Home & Garden,Central,Mobile App,Standard,470.73,3,0,1412.19,211.97,CUST-2874
ORD-12988,2023-06-17,Electronics,East,Mobile App,Standard,1145.48,1,10,1030.93,228.55,CUST-1829
ORD-12989,2022-12-23,Electronics,West,In-Store,Premium,545.89,1,0,545.89,108.33,CUST-1303
ORD-12990,2022-03-05,Beauty,South,In-Store,Premium,10.94,1,0,10.94,2.29,CUST-2618
ORD-12991,2024-04-08,Clothing,East,Online,Standard,116.03,4,5,440.91,44.61,CUST-1037
ORD-12992,2024-07-15,Books,West,In-Store,Budget,15.11,2,10,27.2,6.01,CUST-1593
ORD-12993,2023-05-27,Home & Garden,Central,Online,Standard,474.37,4,0,1897.48,541.05,CUST-1645
ORD-12994,2022-07-13,Electronics,East,Online,Budget,306.94,3,5,874.78,141.82,CUST-2699
ORD-12995,2024-08-04,Sports,East,Online,Budget,354.7,2,10,638.46,99.0,CUST-1750
ORD-12996,2022-07-28,Clothing,South,Online,Budget,44.42,2,10,79.96,8.83,CUST-2650
ORD-12997,2022-10-14,Beauty,Central,Mobile App,Standard,88.24,1,0,88.24,24.37,CUST-2711
ORD-12998,2022-09-06,Electronics,West,In-Store,Premium,905.8,1,0,905.8,255.33,CUST-1564
ORD-12999,2022-01-25,Books,East,In-Store,Standard,47.56,5,0,237.8,82.22,CUST-3000
ORD-13000,2022-05-07,Beauty,North,Mobile App,Premium,130.43,2,15,221.73,35.09,CUST-2583
ORD-13001,2023-04-01,Clothing,Central,Online,Premium,143.69,1,5,136.51,44.66,CUST-2062
ORD-13002,2022-09-25,Electronics,West,Mobile App,Budget,1058.5,1,10,952.65,263.35,CUST-1569
ORD-13003,2023-02-10,Electronics,Central,Mobile App,Budget,1084.93,1,15,922.19,302.46,CUST-1934
ORD-13004,2024-03-31,Clothing,West,In-Store,Budget,139.12,3,10,375.62,77.41,CUST-1947
ORD-13005,2024-02-02,Sports,East,In-Store,Budget,92.89,1,0,92.89,10.92,CUST-2878
ORD-13006,2022-06-22,Home & Garden,South,Mobile App,Premium,361.23,1,15,307.05,102.93,CUST-2133
ORD-13007,2023-06-15,Electronics,Central,Mobile App,Budget,1167.24,3,5,3326.63,430.52,CUST-2042
ORD-13008,2022-06-03,Books,West,Online,Budget,27.09,2,0,54.18,18.36,CUST-2085
ORD-13009,2022-02-14,Books,South,In-Store,Budget,23.19,2,0,46.38,16.23,CUST-1464
ORD-13010,2022-05-13,Electronics,East,Mobile App,Standard,214.8,3,0,644.4,209.3,CUST-2988
ORD-13011,2023-02-09,Home & Garden,North,In-Store,Budget,254.6,1,0,254.6,73.29,CUST-1625
ORD-13012,2024-06-27,Clothing,South,Online,Premium,20.41,1,10,18.37,2.0,CUST-1104
ORD-13013,2022-09-21,Electronics,Central,In-Store,Budget,912.91,1,10,821.62,173.47,CUST-2516
ORD-13014,2022-07-08,Books,West,Online,Budget,16.39,2,5,31.14,10.11,CUST-1547
ORD-13015,2023-11-11,Clothing,East,Online,Budget,66.55,2,5,126.44,38.65,CUST-2883
ORD-13016,2022-09-08,Books,East,In-Store,Budget,39.02,2,10,70.24,14.19,CUST-2924
ORD-13017,2022-03-29,Beauty,South,Mobile App,Standard,61.27,4,5,232.83,55.9,CUST-2863
ORD-13018,2024-08-02,Books,East,Mobile App,Budget,11.48,1,10,10.33,1.52,CUST-2208
ORD-13019,2022-04-14,Sports,West,Online,Budget,45.68,1,10,41.11,8.83,CUST-1218
ORD-13020,2022-12-11,Books,West,Online,Premium,32.72,4,10,117.79,19.35,CUST-1601
